City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,Karratha,-20.7377,116.8463,80.62,65,5,10.0,AU,2021-11-29 19:38:16
369,Omboue,-1.5746,9.2618,78.01,88,100,7.47,GA,2021-11-29 19:38:17
370,Autun,46.95,4.3,36.23,94,100,2.13,FR,2021-11-29 19:38:17
371,Jalu,29.0331,21.5482,64.47,53,97,13.53,LY,2021-11-29 19:37:22
372,Sri Aman,1.2376,111.4621,75.25,94,99,3.44,MY,2021-11-29 19:38:18
373,Kruisfontein,-34.0033,24.7314,59.88,83,2,3.71,ZA,2021-11-29 19:38:18
374,Nalut,30.3333,10.85,49.93,23,0,9.98,LY,2021-11-29 19:38:19
375,Kigoma,-4.8769,29.6267,75.97,73,78,3.51,TZ,2021-11-29 19:38:19
376,Ishigaki,24.3448,124.1572,74.98,75,96,16.37,JP,2021-11-29 19:38:19
377,Brownsville,25.9018,-97.4975,73.38,70,40,3.0,US,2021-11-29 19:38:20
378,Sibolga,1.7427,98.7792,75.06,88,98,2.3,ID,2021-11-29 19:38:20
379,Olafsvik,64.8945,-23.7142,30.54,95,100,15.32,IS,2021-11-29 19:38:21
380,Sept-Iles,50.2001,-66.3821,30.72,71,20,1.01,CA,2021-11-29 19:38:22
381,Beterou,9.1992,2.2586,82.42,27,29,3.71,BJ,2021-11-29 19:38:23
382,Camacha,33.0833,-16.3333,60.22,72,20,8.05,PT,2021-11-29 19:38:23
383,Zhigalovo,54.8097,105.1578,18.34,94,100,4.52,RU,2021-11-29 19:38:23
384,Omsukchan,62.5333,155.8,-16.24,99,100,3.67,RU,2021-11-29 19:38:24
385,Havre-Saint-Pierre,50.2334,-63.5986,34.39,74,90,3.44,CA,2021-11-29 19:38:25
386,Alyangula,-13.8483,136.4192,76.87,100,18,0.0,AU,2021-11-29 19:37:20
387,Vostok,46.4856,135.8833,9.61,94,100,2.51,RU,2021-11-29 19:38:25
388,Panaba,21.2833,-88.2667,83.19,54,99,12.08,MX,2021-11-29 19:38:25
389,Dawlatabad,36.4141,64.9053,54.14,45,82,1.36,AF,2021-11-29 19:38:26
390,The Valley,18.217,-63.0578,85.86,73,6,13.56,AI,2021-11-29 19:38:26
391,Atar,20.5169,-13.0499,67.1,24,5,10.0,MR,2021-11-29 19:38:27
392,Zyryanka,65.75,150.85,-23.39,100,100,2.77,RU,2021-11-29 19:38:27
393,Kahama,-3.8333,32.6,71.37,63,95,2.84,TZ,2021-11-29 19:38:28
394,Marzuq,14.4,46.4667,64.02,37,0,4.7,YE,2021-11-29 19:38:28
395,Owando,-0.4819,15.8999,71.69,96,83,3.04,CG,2021-11-29 19:38:29
396,Panacan,9.2463,118.4082,78.55,84,100,4.27,PH,2021-11-29 19:38:29
397,Sai Buri,6.7013,101.6168,74.25,90,100,4.68,TH,2021-11-29 19:38:30
398,Homa Bay,-0.5273,34.4571,73.08,75,100,2.59,KE,2021-11-29 19:38:30
399,Pengcheng,36.4311,114.17,42.01,27,4,16.06,CN,2021-11-29 19:38:30
400,Komsomolskiy,40.4272,71.7189,36.82,75,10,6.91,UZ,2021-11-29 19:38:31
401,Litovko,49.2361,135.1742,7.02,95,100,3.58,RU,2021-11-29 19:38:31
402,Lata,40.1629,-8.3327,50.81,77,98,3.36,PT,2021-11-29 19:38:32
403,Jiehu,35.5428,118.455,40.64,77,97,15.21,CN,2021-11-29 19:38:32
404,Saint-Pierre,-21.3393,55.4781,76.64,83,0,8.05,RE,2021-11-29 19:34:44
405,San Vicente,-26.6167,-54.1333,78.76,28,0,7.07,AR,2021-11-29 19:38:33
406,Auki,-8.7676,160.7034,79.25,86,95,3.89,SB,2021-11-29 19:38:33
407,Hue,16.4667,107.6,71.71,94,75,5.75,VN,2021-11-29 19:38:34
408,Washim,20.1,77.15,65.89,46,19,4.76,IN,2021-11-29 19:38:34
409,Tocopilla,-22.092,-70.1979,66.9,67,23,5.37,CL,2021-11-29 19:38:35
410,Hasaki,35.7333,140.8333,34.2,61,19,4.0,JP,2021-11-29 19:33:55
411,Diffa,13.3154,12.6113,79.3,12,97,9.22,NE,2021-11-29 19:38:35
412,Miandrivazo,-19.5167,45.4667,76.98,79,50,3.31,MG,2021-11-29 19:38:36
413,Mangai,-4.05,19.5333,66.69,97,100,0.58,CD,2021-11-29 19:38:36
414,Santander Jimenez,24.2167,-98.4667,74.8,40,0,8.99,MX,2021-11-29 19:38:37
415,Dukat,62.55,155.55,-18.04,98,100,4.09,RU,2021-11-29 19:38:37
416,Port Blair,11.6667,92.75,79.74,80,100,9.53,IN,2021-11-29 19:38:38
417,Marolambo,-20.05,48.1167,68.52,96,100,0.45,MG,2021-11-29 19:38:38
418,Luganville,-15.5333,167.1667,80.51,81,94,2.91,VU,2021-11-29 19:38:39
419,Baghdad,33.3406,44.4009,58.91,55,0,6.91,IQ,2021-11-29 19:36:43
420,Novosergiyevka,52.0934,53.6528,21.09,87,100,6.69,RU,2021-11-29 19:38:39
421,Berdigestyakh,62.0989,126.6992,-12.82,100,99,1.52,RU,2021-11-29 19:38:40
422,Joshimath,30.5667,79.5667,48.72,18,0,8.32,IN,2021-11-29 19:38:40
423,Humberto De Campos,-2.5983,-43.4611,83.55,69,93,9.75,BR,2021-11-29 19:38:41
424,Sorong,-0.8833,131.25,79.81,84,98,5.77,ID,2021-11-29 19:38:41
425,Severnyy,50.677,36.5532,53.64,87,75,20.13,RU,2021-11-29 19:38:42
426,Luau,-10.7073,22.2247,64.92,98,71,4.09,AO,2021-11-29 19:38:42
427,Mazagao,-0.115,-51.2894,86.05,59,99,7.34,BR,2021-11-29 19:38:43
428,Port Augusta,-32.5,137.7667,59.14,39,4,1.43,AU,2021-11-29 19:38:43
429,Lowestoft,52.4752,1.7516,38.23,91,95,15.95,GB,2021-11-29 19:36:23
430,Haines Junction,60.7522,-137.5108,-13.05,70,100,3.44,CA,2021-11-29 19:38:44
431,Erenhot,43.6475,111.9767,15.91,63,0,10.8,CN,2021-11-29 19:38:44
432,Miri,4.4148,114.0089,78.94,89,40,10.36,MY,2021-11-29 19:38:45
433,Novyy Urengoy,66.0833,76.6333,2.46,97,100,7.7,RU,2021-11-29 19:38:45
434,Villarrica,-25.75,-56.4333,81.12,38,0,7.07,PY,2021-11-29 19:38:46
435,King City,36.2127,-121.126,68.81,29,0,1.03,US,2021-11-29 19:38:46
436,Deskati,39.9225,21.8028,42.67,87,100,6.04,GR,2021-11-29 19:38:46
437,Betanzos,43.2804,-8.2147,54.09,82,40,1.99,ES,2021-11-29 19:38:47
438,Severiano Melo,-5.7772,-37.9578,90.03,44,92,16.96,BR,2021-11-29 19:38:48
439,Kango,0.1943,10.0951,75.87,97,92,2.95,GA,2021-11-29 19:38:48
440,Challans,46.8436,-1.8749,36.52,79,100,3.8,FR,2021-11-29 19:38:48
441,Riachao,-7.3619,-46.6172,81.09,71,89,2.21,BR,2021-11-29 19:38:49
442,Velizh,55.6056,31.1967,39.27,99,100,6.15,RU,2021-11-29 19:38:50
443,Raymondville,26.4815,-97.7831,74.35,42,22,5.64,US,2021-11-29 19:38:50
444,Jiexiu,37.0244,111.9125,31.1,40,0,11.34,CN,2021-11-29 19:38:50
445,Kawalu,-7.3817,108.2082,71.91,94,97,1.39,ID,2021-11-29 19:38:51
446,Mlonggo,-6.5333,110.7,74.52,83,98,4.45,ID,2021-11-29 19:38:51
447,At-Bashi,41.1702,75.8106,12.69,67,3,2.48,KG,2021-11-29 19:38:52
448,Verkhnetulomskiy,68.6073,31.7962,6.93,92,100,4.61,RU,2021-11-29 19:38:52
449,Emerald,-23.5333,148.1667,73.98,84,75,4.61,AU,2021-11-29 19:38:53
450,San Felipe,10.3399,-68.7425,83.14,70,100,5.5,VE,2021-11-29 19:38:53
451,Noumea,-22.2763,166.4572,80.01,99,16,8.5,NC,2021-11-29 19:38:54
452,Lipari,38.4674,14.954,49.32,60,87,34.36,IT,2021-11-29 19:38:54
453,Rundu,-17.9333,19.7667,69.28,77,97,1.88,NA,2021-11-29 19:38:54
454,Lavrentiya,65.5833,-171.0,-11.25,92,7,8.68,RU,2021-11-29 19:38:55
455,Constitucion,-35.3333,-72.4167,64.11,64,8,19.44,CL,2021-11-29 19:35:57
456,Dauphin,51.1494,-100.0502,35.74,75,1,24.16,CA,2021-11-29 19:38:56
457,Novogurovskiy,54.4678,37.3428,42.39,97,100,17.98,RU,2021-11-29 19:38:56
458,Hope Mills,34.9704,-78.9453,52.38,31,1,1.99,US,2021-11-29 19:37:45
459,Bosobolo,4.1833,19.9,73.74,74,100,2.57,CD,2021-11-29 19:38:57
460,Winter Garden,28.5653,-81.5862,72.05,54,0,1.01,US,2021-11-29 19:38:57
461,Alakurtti,66.9672,30.3491,1.63,99,100,1.74,RU,2021-11-29 19:38:58
462,Arkadelphia,34.1209,-93.0538,65.79,36,1,9.22,US,2021-11-29 19:38:58
463,Susanville,40.4163,-120.653,39.11,40,0,0.78,US,2021-11-29 19:38:59
464,Hamilton,39.1834,-84.5333,45.99,36,1,1.01,US,2021-11-29 19:36:08
465,Manokwari,-0.8667,134.0833,78.12,87,100,5.73,ID,2021-11-29 19:38:59
466,Tamiahua,21.2667,-97.45,72.48,64,81,11.83,MX,2021-11-29 19:39:00
467,Kimbe,-5.5502,150.1429,76.35,94,100,2.44,PG,2021-11-29 19:39:00
468,Sur,22.5667,59.5289,73.0,75,0,7.43,OM,2021-11-29 19:39:01
469,Kutum,14.2,24.6667,72.32,29,98,9.95,SD,2021-11-29 19:39:01
470,San Francisco,37.7749,-122.4194,71.17,66,20,1.99,US,2021-11-29 19:35:13
471,Watertown,42.3709,-71.1828,41.47,56,20,1.99,US,2021-11-29 19:34:59
472,Aykhal,66.0,111.5,-26.64,100,97,4.76,RU,2021-11-29 19:39:02
473,Sujiatun,41.6592,123.3392,26.78,86,90,8.95,CN,2021-11-29 19:39:03
474,Catalina,32.5056,-110.9211,78.94,18,0,0.69,US,2021-11-29 19:39:03
475,Schweinfurt,50.05,10.2333,35.01,88,100,8.28,DE,2021-11-29 19:39:03
476,Antalya,36.7741,30.7178,70.02,87,75,16.11,TR,2021-11-29 19:38:55
477,Mayo,38.8876,-76.5119,46.31,48,90,13.0,US,2021-11-29 19:39:04
478,Bubaque,11.2833,-15.8333,83.26,65,61,11.03,GW,2021-11-29 19:39:05
479,Nanyang,32.9947,112.5328,40.69,50,0,4.92,CN,2021-11-29 19:39:05
480,Polson,47.6936,-114.1632,49.6,57,100,7.23,US,2021-11-29 19:37:49
481,Minab,27.1467,57.0801,71.1,68,52,1.66,IR,2021-11-29 19:39:06
482,Tiarei,-17.5333,-149.3333,86.02,80,100,17.29,PF,2021-11-29 19:39:07
483,Tauranga,-37.6861,176.1667,67.95,62,100,1.01,NZ,2021-11-29 19:34:33
484,Snina,48.9886,22.151,35.37,86,96,5.55,SK,2021-11-29 19:39:07
485,Larap,14.299,122.6504,76.93,92,100,3.18,PH,2021-11-29 19:39:08
486,Pimenta Bueno,-11.6725,-61.1936,87.53,61,21,4.65,BR,2021-11-29 19:39:08
487,Akyab,20.15,92.9,71.67,70,81,7.47,MM,2021-11-29 19:39:09
488,Yarmouth,41.7057,-70.2286,41.97,74,90,10.36,US,2021-11-29 19:39:09
489,Berlevag,70.8578,29.0864,17.55,73,100,26.46,NO,2021-11-29 19:39:10
490,Maldonado,-34.6667,-54.9167,67.39,96,100,24.83,UY,2021-11-29 19:39:10
491,Sambava,-14.2667,50.1667,75.94,83,27,5.93,MG,2021-11-29 19:36:11
492,Orichi,58.4036,49.0572,34.34,99,100,10.13,RU,2021-11-29 19:39:11
493,Salinopolis,-0.6136,-47.3561,81.32,80,100,9.89,BR,2021-11-29 19:39:11
494,Honiara,-9.4333,159.95,80.04,85,90,2.51,SB,2021-11-29 19:39:12
495,Saint-Francois,46.4154,3.9054,35.47,89,90,3.44,FR,2021-11-29 19:39:12
496,Zabol,32.25,67.25,39.96,39,100,1.28,AF,2021-11-29 19:39:13
497,Eydhafushi,5.1033,73.0708,78.66,86,100,17.09,MV,2021-11-29 19:39:14
498,Santa Cruz,-17.8,-63.1667,78.85,69,75,8.05,BO,2021-11-29 19:37:45
499,Ust-Barguzin,53.45,108.9833,21.76,77,100,8.1,RU,2021-11-29 19:39:14
500,Sao Joaquim,-28.2939,-49.9317,76.71,55,0,9.04,BR,2021-11-29 19:39:15
501,Calarasi,47.2544,28.3081,44.42,82,76,11.77,MD,2021-11-29 19:39:16
502,Arlit,18.7369,7.3853,78.8,13,13,8.75,NE,2021-11-29 19:39:16
503,Sterling,39.0062,-77.4286,46.54,52,75,1.99,US,2021-11-29 19:38:35
504,Xiongyue,40.1774,122.1228,29.82,94,100,16.46,CN,2021-11-29 19:39:16
505,Bahce,37.1972,36.5766,52.56,72,100,5.03,TR,2021-11-29 19:39:17
506,Atbasar,51.8,68.3333,17.15,91,100,3.76,KZ,2021-11-29 19:39:17
507,Huarmey,-10.0681,-78.1522,71.78,75,50,11.68,PE,2021-11-29 19:39:18
508,Lengshuijiang,27.6881,111.4294,50.36,61,100,4.81,CN,2021-11-29 19:39:18
509,San Carlos De Bariloche,-41.1456,-71.3082,73.15,21,20,18.41,AR,2021-11-29 19:36:46
510,Roald,62.5833,6.1333,36.34,75,75,23.02,NO,2021-11-29 19:39:19
511,Ruteng,-8.6136,120.4721,61.81,87,96,1.21,ID,2021-11-29 19:39:19
512,Piranhas,-16.4269,-51.8222,82.87,73,97,3.78,BR,2021-11-29 19:39:20
513,Mujiayingzi,42.1167,118.7833,24.48,76,86,4.34,CN,2021-11-29 19:39:20
514,Kyabe,9.4515,18.9449,83.41,23,98,3.91,TD,2021-11-29 19:39:21
515,Granadilla De Abona,28.1188,-16.576,62.85,59,20,19.57,ES,2021-11-29 19:39:21
516,Laguna,38.421,-121.4238,73.2,71,1,1.99,US,2021-11-29 19:39:22
517,Khudumelapye,-23.8833,24.75,77.25,46,100,8.5,BW,2021-11-29 19:39:22
518,Xinzhi,36.4989,111.7047,35.46,33,0,15.5,CN,2021-11-29 19:39:23
519,Olinda,-8.0089,-34.8553,83.93,70,40,10.36,BR,2021-11-29 19:36:22
520,Vila Do Maio,15.1333,-23.2167,75.99,68,99,22.26,CV,2021-11-29 19:39:24
521,Marang,5.2056,103.2059,76.93,89,100,1.99,MY,2021-11-29 19:39:24
522,Milkovo,54.7167,158.6167,8.71,96,100,1.81,RU,2021-11-29 19:39:24
523,Kununurra,-15.7667,128.7333,75.18,78,13,3.44,AU,2021-11-29 19:39:25
524,Ust-Kuyga,70.0167,135.6,-12.26,98,100,3.44,RU,2021-11-29 19:39:25
525,Najran,17.4924,44.1277,61.45,47,0,2.75,SA,2021-11-29 19:39:26
526,Nizwa,22.9333,57.5333,65.91,62,0,6.64,OM,2021-11-29 19:39:26
527,Nantucket,41.2835,-70.0995,42.91,74,90,17.27,US,2021-11-29 19:39:27
528,Savannah Bight,16.45,-85.85,81.0,65,57,10.16,HN,2021-11-29 19:39:27
529,Arauca,7.0847,-70.7591,78.8,89,100,6.91,CO,2021-11-29 19:39:27
530,San Jose Del Palmar,4.9742,-76.2283,74.86,97,99,3.62,CO,2021-11-29 19:39:28
531,Hovd,48.0056,91.6419,15.51,45,0,0.85,MN,2021-11-29 19:39:28
532,Martapura,-3.4167,114.85,75.29,98,90,2.3,ID,2021-11-29 19:39:29
533,Morgan City,29.6994,-91.2068,66.99,48,1,5.75,US,2021-11-29 19:39:29
534,Likhoy,48.1266,40.2056,58.95,63,100,23.22,RU,2021-11-29 19:39:29
535,Kalabo,-14.97,22.6814,71.67,78,100,7.85,ZM,2021-11-29 19:39:30
536,Lafayette,30.2335,-92.0668,66.97,42,1,3.0,US,2021-11-29 19:39:11
537,Almaznyy,48.0448,40.045,59.14,61,100,24.47,RU,2021-11-29 19:39:30
538,Qaqortoq,60.7167,-46.0333,32.5,98,100,16.33,GL,2021-11-29 19:39:31
539,Dong Hoi,17.4833,106.6,68.74,82,99,11.77,VN,2021-11-29 19:39:32
540,Palauig,15.435,119.9045,79.93,80,96,5.06,PH,2021-11-29 19:39:32
541,Sao Joao Da Barra,-21.6403,-41.0511,84.29,88,3,13.62,BR,2021-11-29 19:39:32
542,Kongolo,-5.3833,27.0,70.65,95,77,2.13,CD,2021-11-29 19:39:33
543,Moose Factory,51.2585,-80.6094,19.4,79,90,11.5,CA,2021-11-29 19:39:33
544,Kungurtug,50.5994,97.5228,0.7,96,65,1.97,RU,2021-11-29 19:39:33
545,Samarai,-10.6167,150.6667,82.56,81,30,7.31,PG,2021-11-29 19:39:34
546,Kalmunai,7.4167,81.8167,76.69,88,8,2.98,LK,2021-11-29 19:39:34
547,Pilot Butte,50.4668,-104.4178,38.93,83,90,10.36,CA,2021-11-29 19:39:35
548,Vaitape,-16.5167,-151.75,80.2,77,100,12.35,PF,2021-11-29 19:39:35
549,La Ronge,55.1001,-105.2842,34.05,64,75,16.11,CA,2021-11-29 19:39:35
550,Shimoda,34.6667,138.95,49.1,71,17,8.75,JP,2021-11-29 19:39:36
551,Port Hedland,-20.3167,118.5667,73.45,88,0,5.75,AU,2021-11-29 19:39:36
552,Sorland,67.667,12.6934,30.06,54,100,3.11,NO,2021-11-29 19:39:37
553,Klyuchi,52.2667,79.1667,16.45,82,99,8.48,RU,2021-11-29 19:39:37
554,Buraydah,26.326,43.975,59.45,25,0,3.18,SA,2021-11-29 19:39:38
555,Nioro,13.35,-15.75,82.83,24,88,7.92,GM,2021-11-29 19:39:38
556,Kulhudhuffushi,6.6221,73.07,79.03,85,100,18.77,MV,2021-11-29 19:39:38
557,Seoul,37.5683,126.9778,49.57,59,90,10.36,KR,2021-11-29 19:39:39
